ID,Name,Age,Height,Weight,Overall,Potential,Value,Wage,Nationality,Club,Reputation,Foot
230337,Andeson Trigo,34,175,68,77,77,3900000,23000,Brazil,Fluminense,1,Left
235173,I. Sangaré,24,191,77,81,86,35500000,20000,Côte d'Ivoire,PSV,2,Right
196432,E. Pérez,36,178,77,78,78,2800000,13000,Argentina,River Plate,2,Right
222492,L. Sané,26,183,80,84,85,49500000,90000,Germany,FC Bayern München,3,Left
242577,R. Faivre,23,180,69,78,84,2.2e+07,52000,France,Olympique Lyonnais,2,Left
202642,Fernando,30,173,66,78,78,1.2e+07,27000,Brazil,Antalyaspor,1,Right
229758,R. Krunić,28,184,74,77,77,10500000,58000,Bosnia and Herzegovina,AC Milan,1,Right
225663,A. Golovin,26,180,69,79,80,20500000,55000,Russia,AS Monaco,3,Right
234741,G. Hamer,25,169,61,74,79,6e+06,20000,Netherlands,Coventry City,1,Right
220018,A. Rebić,28,185,78,80,80,2.1e+07,78000,Croatia,AC Milan,1,Right
221174,M. Oršić,29,179,69,77,77,10500000,1000,Croatia,Dinamo Zagreb,2,Right
199823,Campaña,29,179,70,78,78,13500000,16000,Spain,Levante Unión Deportiva,1,Right
207984,22 A. González,26,170,79,74,75,4900000,39000,Mexico,CF Monterrey,1,Left
242201,Luis Milla,27,175,67,79,81,1.9e+07,30000,Spain,Getafe CF,1,Right
225126,E. Skhiri,27,185,74,79,80,1.8e+07,31000,Tunisia,1. FC Köln,2,Right
244309,T. Teuma,28,176,73,75,75,5500000,17000,Malta,Royale Union Saint-Gilloise,1,Left
228302,Pedraza,26,184,73,78,80,1.6e+07,31000,Spain,Villarreal CF,1,Left
237692,P. Foden,22,171,69,85,92,109500000,180000,England,Manchester City,3,Left
207865,Marquinhos,28,183,75,88,90,9.2e+07,170000,Brazil,Paris Saint-Germain,3,Right
205988,L. Shaw,26,181,75,80,81,22500000,105000,England,Manchester United,2,Left
172962,22 V. Moses,30,177,79,78,78,13500000,56000,Nigeria,Spartak Moskva,2,Right
218339,M. Dahoud,26,178,68,80,82,2.6e+07,52000,Germany,Borussia Dortmund,2,Right
197853,22 S. Aurier,28,174,74,79,79,1.6e+07,35000,Côte d'Ivoire,Villarreal CF,2,Right
199914,Allan,31,175,74,80,80,1.5e+07,46000,Brazil,Everton,2,Right
236477,A. Claude-Maurice,24,175,64,74,79,6500000,29000,France,OGC Nice,2,Right
216435,S. Lobotka,27,170,64,81,82,29500000,64000,Slovakia,Napoli,2,Right
208364,Clinton Mata,29,180,73,79,79,15500000,30000,Angola,Club Brugge KV,1,Right
211361,D. Cataldi,27,180,70,76,77,7500000,38000,Italy,Lazio,2,Right
208670,H. Ziyech,29,181,65,83,83,35500000,155000,Morocco,Chelsea,3,Left
203843,D. Suárez,34,173,68,77,77,3900000,26000,Uruguay,Getafe CF,1,Right
230666,Gabriel Jesus,25,175,73,83,86,48500000,115000,Brazil,Arsenal,2,Right
216464,A. Browne,27,173,71,72,73,2700000,24000,Republic of Ireland,Preston North End,1,Right
230360,Hediselton,22,176,75,78,78,1.5e+07,16000,Brazil,RB Bragantino,1,Right
170368,E. Lamela,30,181,79,79,79,1.7e+07,34000,Argentina,Sevilla FC,2,Left
167905,21 A. Valencia,34,180,88,78,78,5e+06,13000,Ecuador,Gallos Blancos de Querétaro,2,Right
236792,T. Souček,27,192,86,81,83,2.8e+07,75000,Czech Republic,West Ham United,1,Right
189242,Coutinho,30,172,68,82,82,29500000,1e+05,Brazil,Aston Villa,4,Right
231227,N. Dorsch,24,178,76,77,82,14500000,23000,Germany,FC Augsburg,1,Right
234378,D. Rice,23,185,80,84,87,5.2e+07,83000,England,West Ham United,1,Right
213516,Ricardo Horta,27,173,63,81,82,3e+07,23000,Portugal,SC Braga,1,Right
215076,L. Faravelli,29,171,70,75,75,5500000,1000,Argentina,Independiente del Valle,1,Right
163699,21 S. Sessègnon,36,172,72,74,74,1400000,12000,Benin,Gençlerbirliği SK,2,Right
171875,C. Erkin,33,181,72,72,72,1200000,16000,Turkey,Fatih Karagümrük S.K.,2,Left
231390,Diogo Gonçalves,25,177,70,74,77,5500000,13000,Portugal,SL Benfica,1,Right
235805,F. Chiesa,24,175,70,84,90,66500000,140000,Italy,Juventus,3,Right
204838,R. Jiménez,31,188,81,82,82,25500000,110000,Mexico,Wolverhampton Wanderers,3,Right
234906,H. Aouar,24,175,70,79,84,26500000,57000,France,Olympique Lyonnais,2,Right
269761,J. Tartt,24,178,84,84,91,85500000,78000,England,AFC Richmond,1,Right
244470,V. Coufal,29,175,76,80,80,18500000,73000,Czech Republic,West Ham United,1,Right
211256,N. Tagliafico,29,172,65,81,81,22500000,72000,Argentina,Olympique Lyonnais,3,Left
231677,M. Rashford,24,186,70,81,85,3.7e+07,120000,England,Manchester United,3,Right
247972,D. Olaru,24,177,71,72,77,3500000,11000,Romania,FCSB (Steaua),1,Right
220673,R. Tapia,26,185,80,79,81,19500000,26000,Peru,RC Celta de Vigo,1,Right
152908,A. Young,36,175,65,74,74,1400000,43000,England,Aston Villa,2,Right
212187,P. Max,28,177,77,77,77,9500000,18000,Germany,PSV,2,Left
248872,22 R. Sánchez,25,170,70,75,78,7500000,39000,Paraguay,Club América,1,Right
192318,M. Götze,30,176,72,81,81,2.5e+07,38000,Germany,Eintracht Frankfurt,4,Right
205678,E. Višća,32,172,63,81,81,20500000,48000,Bosnia and Herzegovina,Trabzonspor,2,Right
233301,R. Kristensen,24,187,70,77,82,1.5e+07,31000,Denmark,Leeds United,1,Right
247246,K. Thuram,21,192,81,77,84,21500000,30000,France,OGC Nice,1,Right
190815,D. Blind,32,180,72,80,80,13500000,20000,Netherlands,Ajax,3,Left
231102,L. Blas,24,180,70,79,83,2.5e+07,28000,France,FC Nantes,2,Left
224031,A. Marušić,29,185,85,79,79,15500000,51000,Montenegro,Lazio,2,Right
226456,Pablo Fornals,26,178,67,79,81,21500000,72000,Spain,West Ham United,2,Right
194958,A. Mooy,31,175,68,76,76,6e+06,49000,Australia,Celtic,1,Right
192629,Iago Aspas,34,176,67,85,85,2.6e+07,50000,Spain,RC Celta de Vigo,2,Left
193198,N. Gudelj,30,187,73,79,79,14500000,29000,Serbia,Sevilla FC,2,Right
235210,Pedrinho,29,170,65,75,75,5500000,16000,Portugal,MKE Ankaragücü,1,Right
212501,L. Dendoncker,27,189,88,76,77,8500000,66000,Belgium,Wolverhampton Wanderers,2,Right
200094,M. Ozdoev,29,184,78,76,76,6500000,24000,Russia,Fatih Karagümrük S.K.,1,Right
230347,Welington Dano,22,178,69,81,81,27500000,37000,Brazil,Clube Atlético Mineiro,1,Left
208787,A. Thomasson,28,177,72,77,77,10500000,28000,France,RC Strasbourg Alsace,2,Right
228941,André Silva,26,185,84,82,84,3.8e+07,73000,Portugal,RB Leipzig,3,Right
251470,C. De Ketelaere,21,192,79,78,88,3.2e+07,49000,Belgium,AC Milan,1,Left
201262,V. Darida,31,172,67,75,75,4600000,28000,Czech Republic,Hertha BSC,2,Right
244261,L. Majer,24,179,75,80,85,31500000,47000,Croatia,Stade Rennais FC,1,Left
234505,Evander,24,179,76,76,81,11500000,24000,Brazil,FC Midtjylland,1,Right
202282,S. Armstrong,30,183,75,76,76,7e+06,49000,Scotland,Southampton,1,Right
153079,22 S. Agüero,33,173,70,87,87,5.1e+07,260000,Argentina,FC Barcelona,4,Right
204970,22 F. Thauvin,28,181,77,79,79,17500000,56000,France,Tigres U.A.N.L.,1,Left
208835,Y. M'Changama,31,175,69,73,73,2500000,16000,Comoros,AJ Auxerre,1,Right
220883,R. Borré,26,174,70,78,79,1.7e+07,33000,Colombia,Eintracht Frankfurt,1,Right
195096,22 Fransérgio,30,187,82,78,78,13500000,29000,Brazil,FC Girondins de Bordeaux,1,Right
245308,21 M. Nérez,32,178,69,80,80,0,0,Uruguay,"",1,Left
218868,A. Silva,32,178,68,76,76,6e+06,1000,Uruguay,Club Olimpia,1,Right
200260,S. Berghuis,30,182,75,82,82,29500000,25000,Netherlands,Ajax,3,Left
252145,Nuno Mendes,20,176,70,80,88,4.4e+07,54000,Portugal,Paris Saint-Germain,1,Left
202166,J. Draxler,28,187,77,79,79,17500000,88000,Germany,Paris Saint-Germain,3,Right
222390,Unai López,26,170,69,75,78,7500000,19000,Spain,Rayo Vallecano,1,Right
210935,D. Berardi,27,183,72,84,84,4.5e+07,57000,Italy,U.S. Sassuolo Calcio,2,Left
253072,D. Núñez,23,186,80,82,89,61500000,120000,Uruguay,Liverpool,1,Right
204485,R. Mahrez,31,179,67,86,86,56500000,220000,Algeria,Manchester City,3,Left
184432,Azpilicueta,32,178,77,82,82,2e+07,115000,Spain,Chelsea,3,Right
203486,T. Hazard,29,175,71,80,80,20500000,54000,Belgium,Borussia Dortmund,2,Right
216150,D. Zappacosta,30,182,75,79,79,1.5e+07,48000,Italy,Atalanta,2,Right
233096,D. Dumfries,26,188,80,82,84,34500000,73000,Netherlands,Inter,3,Right
231521,E. Palacios,23,177,67,78,83,19500000,39000,Argentina,Bayer 04 Leverkusen,2,Right
224423,M. Wittek,26,173,70,75,77,6500000,15000,Germany,Vitesse,1,Left
199254,João Pedro,30,184,73,79,79,1.7e+07,77000,Italy,Fenerbahçe SK,1,Right
192387,C. Immobile,32,185,85,86,86,5.5e+07,1e+05,Italy,Lazio,4,Right
213884,R. Christie,27,178,71,74,74,4500000,42000,Scotland,AFC Bournemouth,1,Left
224196,R. Bensebaini,27,187,85,78,79,1.5e+07,28000,Algeria,Borussia Mönchengladbach,2,Left
202024,R. Freuler,30,181,80,80,80,2e+07,56000,Switzerland,Atalanta,2,Right
241811,Sergio Gómez,21,171,68,74,83,9e+06,13000,Spain,RSC Anderlecht,1,Left
206113,S. Gnabry,26,176,77,85,85,5.9e+07,1e+05,Germany,FC Bayern München,4,Right
236657,F. Ugrinic,23,184,88,74,82,9500000,18000,Switzerland,BSC Young Boys,1,Right
192906,L. Rodríguez,37,167,67,77,77,3600000,13000,Argentina,Club Atlético Colón,1,Right
211241,Rubén Peña,30,170,65,78,78,1.2e+07,28000,Spain,CA Osasuna,1,Right
179846,21 S. Khedira,33,189,90,81,81,1.3e+07,52000,Germany,Hertha BSC,3,Right
233195,X. Schlager,24,174,78,80,84,27500000,46000,Austria,RB Leipzig,2,Left
204614,Mário Rui,31,170,67,78,78,1e+07,47000,Portugal,Napoli,2,Left
242516,C. Gakpo,23,189,76,83,87,5.2e+07,29000,Netherlands,PSV,2,Right
212811,M. Lemina,28,184,85,75,75,5500000,38000,Gabon,OGC Nice,2,Right
247028,A. Král,24,186,76,75,80,8e+06,18000,Czech Republic,FC Schalke 04,1,Right
236703,D. Raum,24,180,75,81,85,34500000,49000,Germany,RB Leipzig,1,Left
239361,D. de Wit,24,183,76,74,77,6e+06,9000,Netherlands,AZ Alkmaar,1,Right
230142,Oyarzabal,25,181,79,84,86,5.3e+07,57000,Spain,Real Sociedad,2,Left
238463,A. Haidara,24,175,72,78,82,2e+07,43000,Mali,RB Leipzig,2,Right
244253,U. Račić,24,193,81,75,80,8500000,26000,Serbia,Valencia CF,1,Right
204688,S. Schwab,31,183,77,74,74,3500000,1000,Austria,PAOK,1,Left
235407,S. Özcan,24,180,76,79,83,2.3e+07,38000,Turkey,Borussia Dortmund,1,Right
184484,22 G. Sigurðsson,31,186,77,79,79,14500000,83000,Iceland,Everton,3,Right
216201,Iñaki Williams,28,186,80,81,81,26500000,40000,Spain,Athletic Club de Bilbao,2,Right
200759,J. Schlupp,29,178,72,76,76,7500000,51000,Ghana,Crystal Palace,1,Left
54050,21 W. Rooney,34,176,83,76,76,3500000,29000,England,Derby County,4,Right
183108,N. Amrabat,35,179,77,75,75,2300000,1000,Morocco,AEK Athens,2,Right
247328,Unai Vencedor,21,176,71,77,84,21500000,20000,Spain,Athletic Club de Bilbao,1,Right
199564,Sergi Roberto,30,178,68,80,80,1.8e+07,125000,Spain,FC Barcelona,3,Right
205069,Juan Bernat,29,170,67,78,78,12500000,68000,Spain,Paris Saint-Germain,2,Left
245235,A. Bah,24,183,76,78,82,18500000,12000,Denmark,SL Benfica,1,Right
193839,20 Rômulo,32,178,72,75,75,5e+06,17000,Italy,Brescia,1,Right
211117,D. Alli,26,188,80,77,80,1.4e+07,40000,England,Everton,3,Right
201119,Ismaily,32,177,82,79,79,1.2e+07,35000,Brazil,LOSC Lille,2,Left
229261,D. Zakaria,25,191,81,81,86,34500000,95000,Switzerland,Juventus,2,Right
213874,Thiago Mendes,30,177,75,76,76,6500000,48000,Brazil,Olympique Lyonnais,2,Right
176571,A. Ayew,32,176,72,75,75,0,0,Ghana,"",3,Left
213629,22 E. Pulgar,27,187,74,75,76,6e+06,40000,Chile,Galatasaray SK,1,Right
198658,F. Midtsjø,28,175,68,77,77,10500000,62000,Norway,Galatasaray SK,2,Right
257771,J. Juranović,26,173,68,75,78,7e+06,42000,Croatia,Celtic,1,Right
184941,A. Sánchez,33,168,62,79,79,1.1e+07,48000,Chile,Olympique de Marseille,4,Right
238216,C. Gallagher,22,182,77,79,86,35500000,89000,England,Chelsea,1,Right
235569,T. Ndombele,25,179,76,79,82,2.3e+07,85000,France,Tottenham Hotspur,1,Right
258683,I. Ilić,21,187,75,76,86,1.7e+07,20000,Serbia,Hellas Verona,1,Left
220334,Ó. Romero,29,176,74,76,76,7500000,18000,Paraguay,Boca Juniors,1,Left
202562,J. Roussillon,29,175,80,76,76,6500000,38000,France,VfL Wolfsburg,2,Left
244374,M. Shaparenko,23,178,72,77,85,23500000,1000,Ukraine,Dynamo Kyiv,1,Right
197781,Isco,30,176,79,82,82,29500000,39000,Spain,Sevilla FC,3,Right
206651,Roberto Torres,33,178,72,76,76,4700000,26000,Spain,CA Osasuna,1,Right
213013,F. Acheampong,28,170,60,76,76,7500000,15000,Ghana,Shenzhen FC,1,Left
202135,S. Sturaro,29,181,80,72,72,2300000,5000,Italy,Genoa,2,Right
193301,A. Lacazette,31,175,73,81,81,2.2e+07,81000,France,Olympique Lyonnais,3,Right
112316,20 J. Mathieu,35,189,84,81,81,5500000,13000,France,Sporting CP,3,Left
225403,İ. Kahveci,26,176,72,77,78,12500000,60000,Turkey,Fenerbahçe SK,1,Left
223717,D. Toköz,26,180,75,75,78,7500000,32000,Turkey,Trabzonspor,1,Right
241084,L. Díaz,25,180,73,84,87,5.6e+07,155000,Colombia,Liverpool,1,Right
171688,21 Fábio Coentrão,32,179,66,75,75,3900000,10000,Portugal,Rio Ave FC,3,Left
212814,João Mário,29,179,73,79,79,1.7e+07,18000,Portugal,SL Benfica,3,Right
210374,22 J. Vigón,29,168,67,75,75,5500000,42000,Mexico,Tigres U.A.N.L.,1,Right
195365,K. Kampl,31,178,66,80,80,17500000,58000,Slovenia,RB Leipzig,2,Right
206467,A. Plea,29,181,79,78,78,1.4e+07,35000,France,Borussia Mönchengladbach,2,Right
239807,D. Frattesi,22,184,74,77,86,23500000,29000,Italy,U.S. Sassuolo Calcio,1,Right
176546,18 J. Zúñiga,31,172,72,73,73,2600000,6000,Colombia,Atlético Nacional,2,Right
227174,M. Cash,24,179,74,79,84,24500000,65000,Poland,Aston Villa,2,Right
201922,22 M. Hinteregger,28,186,82,79,79,0,0,Austria,"",2,Left
201042,22 D. Sidibé,28,182,71,77,77,9500000,45000,France,AS Monaco,2,Right
262411,Miguel Crespo,25,183,78,74,78,6e+06,47000,Portugal,Fenerbahçe SK,1,Right
207494,J. Lingard,29,175,60,78,78,1.4e+07,65000,England,Nottingham Forest,2,Right
212138,P. Frankowski,27,175,70,76,77,8e+06,28000,Poland,Racing Club de Lens,1,Right
138193,17 J. Barton,33,180,70,75,75,2500000,40000,England,Burnley,2,Right
231340,G. Montiel,25,175,70,79,81,2e+07,28000,Argentina,Sevilla FC,1,Right
193738,Y. Belhanda,32,179,75,73,73,2400000,18000,Morocco,Adana Demirspor,2,Right
214988,L. Miranda,28,173,70,75,75,5500000,19000,Argentina,Racing Club,1,Right
232905,J. Ito,29,177,68,78,78,1.4e+07,30000,Japan,Stade de Reims,1,Right
183277,E. Hazard,31,175,74,84,84,3.5e+07,220000,Belgium,Real Madrid CF,4,Right
184134,Fernando,34,183,76,83,83,12500000,39000,Brazil,Sevilla FC,2,Right
247450,A. Palavecino,25,179,74,75,76,6500000,16000,Argentina,River Plate,1,Right
198141,Marc Bartra,31,184,73,81,81,17500000,30000,Spain,Real Betis Balompié,3,Right
220093,H. Hateboer,28,185,72,80,80,1.9e+07,53000,Netherlands,Atalanta,3,Right
190059,S. Zuber,30,182,74,75,75,5500000,1000,Switzerland,AEK Athens,2,Right
226789,A. Fulgini,25,183,71,77,80,1.4e+07,27000,France,1. FSV Mainz 05,2,Right
188042,M. Suárez,34,183,75,77,77,5e+06,20000,Argentina,River Plate,2,Right
229857,S. Sensi,26,168,62,78,79,16500000,59000,Italy,AC Monza,1,Right
179944,21 David Luiz,33,189,86,79,79,8500000,76000,Brazil,Arsenal,4,Right
216354,A. Kramarić,31,177,73,82,82,25500000,54000,Croatia,TSG Hoffenheim,3,Right
240130,Éder Militão,24,186,78,84,89,57500000,160000,Brazil,Real Madrid CF,2,Right
195412,Moisés,34,184,76,74,74,1400000,18000,Brazil,Shandong Taishan,1,Right
173208,D. Criscito,35,183,75,75,75,1500000,6000,Italy,Toronto FC,2,Left
247793,Jaime Seoane,25,175,73,73,78,4400000,21000,Spain,Getafe CF,1,Right
231591,Javi Galán,27,172,70,80,80,20500000,28000,Spain,RC Celta de Vigo,1,Left
213209,K. Acosta,26,178,68,72,73,2700000,7000,United States,Los Angeles FC,1,Right
201982,J. Schmid,32,179,79,74,74,3300000,24000,France,Sport-Club Freiburg,2,Right
219789,H. Traoré,30,175,71,80,80,1.8e+07,50000,Mali,Stade Rennais FC,2,Right
15723,17 D. Kuyt,35,183,84,75,75,1500000,15000,Netherlands,Feyenoord,3,Right
241509,Mauro Júnior,23,171,62,76,82,1.1e+07,14000,Brazil,PSV,1,Left
220332,22 Á. Romero,28,176,73,76,76,7500000,62000,Paraguay,Cruz Azul,1,Right
200223,A. Maher,28,174,76,74,74,3700000,19000,Netherlands,Damac FC,1,Right
209519,G. Laborde,28,181,78,81,81,26500000,66000,France,Stade Rennais FC,2,Left
203890,Š. Vrsaljko,30,181,76,79,79,0,0,Croatia,"",2,Right
172871,J. Vertonghen,35,191,89,81,81,7e+06,13000,Belgium,SL Benfica,3,Left
209781,P. Capelle,35,181,73,74,74,1700000,15000,France,Angers SCO,2,Left
199767,M. van Ginkel,29,186,82,74,74,4100000,16000,Netherlands,PSV,2,Right
230965,N. Nández,26,172,70,75,76,6500000,6000,Uruguay,Cagliari,2,Right
246923,J. Ramsey,21,180,72,75,85,12500000,47000,England,Aston Villa,1,Right
210736,Emerson,27,176,79,77,77,1e+07,80000,Italy,Chelsea,2,Left
230234,Jorge Andrão,26,177,75,79,79,1.7e+07,27000,Brazil,Fluminense,1,Right
224425,M. Wolf,27,188,81,77,77,1.1e+07,42000,Germany,Borussia Dortmund,2,Right
239433,N. Maksimović,27,189,78,79,80,2e+07,33000,Serbia,Getafe CF,1,Right
223058,22 D. Kuzyaev,28,182,74,76,76,0,0,Russia,"",1,Right
251221,L. Kalvach,26,183,77,76,78,8500000,1000,Czech Republic,FC Viktoria Plzeň,1,Right
189615,A. Cresswell,32,175,66,78,78,9500000,60000,England,West Ham United,2,Left
224574,O. Pineda,26,169,60,76,77,9e+06,1000,Mexico,AEK Athens,1,Right
179813,22 E. Cavani,34,185,77,82,82,1.5e+07,145000,Uruguay,Manchester United,4,Right
201303,R. Falk,30,177,65,76,76,7e+06,23000,Denmark,F.C. København,1,Right
233738,Zubeldia,25,181,73,78,82,17500000,29000,Spain,Real Sociedad,1,Right
244260,Dani Olmo,24,179,72,82,87,4.6e+07,59000,Spain,RB Leipzig,3,Right
251517,J. Gvardiol,20,185,80,81,89,5.3e+07,41000,Croatia,RB Leipzig,1,Left
245209,M. Sadílek,23,169,65,75,80,8e+06,11000,Czech Republic,FC Twente,1,Left
252931,L. Ivanušec,23,175,76,75,82,11500000,900,Croatia,Dinamo Zagreb,1,Right
213388,F. Tait,29,175,70,77,77,10500000,46000,France,Stade Rennais FC,2,Right
183394,M. Sissoko,32,187,91,77,77,7e+06,25000,France,FC Nantes,2,Right
189280,A. Westwood,32,175,73,76,76,5e+06,38000,England,Burnley,1,Right
190149,De Marcos,33,182,78,77,77,5500000,25000,Spain,Athletic Club de Bilbao,2,Right
172140,16 D. Pranjić,33,170,70,73,73,1800000,35000,Croatia,Panathinaikos FC,2,Left
225953,S. Bergwijn,24,178,78,80,85,3.2e+07,21000,Netherlands,Ajax,3,Right
234574,Diogo Dalot,23,184,76,78,84,2.1e+07,78000,Portugal,Manchester United,2,Right
220834,Marco Asensio,26,182,76,83,84,4.3e+07,2e+05,Spain,Real Madrid CF,3,Left
192789,Mario Gaspar,31,180,77,78,78,1e+07,43000,Spain,Watford,2,Right
242664,A. Saelemaekers,23,180,72,78,82,2e+07,57000,Belgium,AC Milan,1,Right
198950,Pablo Sarabia,30,174,70,81,81,2.5e+07,95000,Spain,Paris Saint-Germain,2,Left
233500,L. Sinisterra,23,172,60,80,86,33500000,48000,Colombia,Leeds United,1,Right
204399,22 E. Zahavi,33,182,71,78,78,9e+06,22000,Israel,PSV,2,Right
143076,A. Gómez,34,167,68,84,84,2e+07,47000,Argentina,Sevilla FC,3,Right
213991,J. Lerma,27,179,70,75,75,5500000,38000,Colombia,AFC Bournemouth,1,Right
204226,22 D. Lezcano,31,178,80,75,75,4800000,13000,Paraguay,Fútbol Club Juárez,1,Right
240754,Y. Atal,26,175,66,75,78,7e+06,33000,Algeria,OGC Nice,2,Right
192064,22 Gao Late,30,185,78,79,79,1.7e+07,32000,China PR,Guangzhou FC,2,Right
237239,E. Bardhi,26,172,64,76,76,8e+06,13000,North Macedonia,Levante Unión Deportiva,2,Right
236499,Douglas Luiz,24,175,66,78,83,19500000,59000,Brazil,Aston Villa,2,Right
224411,Gonçalo Guedes,25,179,68,82,85,4.1e+07,105000,Portugal,Wolverhampton Wanderers,2,Right
211147,V. Lazaro,26,180,75,75,76,6e+06,45000,Austria,Torino F.C.,2,Right
192505,R. Lukaku,29,191,94,86,86,6.8e+07,2e+05,Belgium,Inter,4,Left
252143,Daniel Bragança,23,178,71,75,84,12500000,11000,Portugal,Sporting CP,1,Left
170370,22 J. dos Santos,31,172,74,75,75,3900000,37000,Mexico,Club América,3,Right
234457,O. Etebo,26,176,70,72,74,2600000,19000,Nigeria,Stoke City,1,Right
242280,L. Ferguson,22,181,75,70,80,3600000,15000,Scotland,Bologna,1,Right
229010,S. Amallah,25,186,81,73,76,4e+06,13000,Morocco,Standard de Liège,1,Right
232099,M. Grujić,26,191,88,76,79,9500000,14000,Serbia,FC Porto,1,Right
269775,A. Dixon,26,170,72,78,81,1.7e+07,46000,England,AFC Richmond,1,Right
230258,Rosival Dourado,22,175,70,81,81,2.7e+07,31000,Brazil,Sport Club Corinthians Paulista,1,Right
187754,22 Marlos,33,174,76,80,80,1.3e+07,1000,Ukraine,Shakhtar Donetsk,2,Left
228881,D. Calabria,25,177,70,80,83,25500000,60000,Italy,AC Milan,2,Right
269763,D. Rojas,26,183,75,82,85,40500000,74000,Mexico,AFC Richmond,1,Right
215270,L. Zelarayán,30,172,70,79,79,1.7e+07,12000,Armenia,Columbus Crew,2,Right
235297,M. Bero,26,181,81,71,73,2300000,11000,Slovakia,Vitesse,1,Right
187052,22 Y. M'Vila,31,182,80,78,78,1e+07,2000,France,Olympiacos CFP,2,Right
244622,Puado,24,177,69,78,83,2.1e+07,19000,Spain,RCD Espanyol de Barcelona,1,Right
204542,Y. Yotún,32,172,69,72,72,1800000,750,Peru,Club Sporting Cristal,1,Left
235374,M. Lazzari,28,174,67,79,79,1.6e+07,51000,Italy,Lazio,2,Right
243015,L. Romo,27,182,84,76,77,0,0,Mexico,"",1,Right
184704,16 Marquinho,28,182,79,75,75,3900000,60000,Brazil,Al Ahli,1,Right
190765,P. Groß,31,181,78,77,77,8500000,60000,Germany,Brighton & Hove Albion,2,Right
221832,L. Olaza,27,175,70,75,75,5500000,20000,Uruguay,Real Valladolid CF,1,Left
220659,J. Brownhill,26,180,69,75,78,7500000,40000,England,Burnley,1,Right
234943,F. Neuhaus,25,185,77,80,84,2.9e+07,34000,Germany,Borussia Mönchengladbach,2,Right
241461,Ferran Torres,22,184,77,82,88,4.9e+07,150000,Spain,FC Barcelona,1,Right
245630,Y. Fofana,23,176,69,79,84,24500000,43000,France,AS Monaco,2,Right
222028,J. Weigl,26,187,80,79,82,2.3e+07,17000,Germany,SL Benfica,2,Right
233478,M. Zajc,28,178,72,75,75,5500000,56000,Slovenia,Fenerbahçe SK,1,Right
239613,M. Pessina,25,183,75,77,80,1.4e+07,43000,Italy,AC Monza,2,Left
181783,21 M. Mandžukić,34,190,85,78,78,7e+06,43000,Croatia,AC Milan,3,Right
235926,21 M. Zaracho,22,171,65,76,84,1.7e+07,17000,Argentina,Racing Club,1,Right
190761,T. Arslan,31,180,77,75,75,3900000,15000,Germany,Udinese Calcio,1,Right
